ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	3,1	10,15	0,0	23,6	225	149	1	1.0	0.166,0.042	0.0,0.0	0.104
1	112,106	222,332	72,34	307,162	252	149	1	1.0	0.23,0.159	0.122,0.11	0.079
2	29,36	304,473	61,14	354,195	251	149	1	1.0	0.054,0.043	0.093,0.041	-0.019
3	8,10	47,23	16,4	26,14	227	149	1	1.0	0.1,0.222	0.288,0.158	-0.062
4	30,53	166,174	26,9	161,85	273	149	1	1.0	0.09,0.143	0.081,0.055	0.048
5	29,20	120,181	14,12	106,46	246	149	1	1.0	0.128,0.063	0.074,0.136	-0.01
6	9,38	14,17	28,18	15,7	296	149	0.809431416866	1.0	0.244,0.529	0.484,0.564	-0.138
7	25,41	5,3	33,19	3,3	241	149	1	1.0	0.756,0.894	0.872,0.797	-0.01
8	475,469	98,115	462,163	98,58	238	149	1	1.0	0.752,0.719	0.747,0.638	0.043
9	9,2	0,0	9,3	0,2	242	149	1	1.0	1.0,1.0	1.0,0.48	0.26
10	155,237	460,640	151,113	558,284	228	149	1	1.0	0.18,0.195	0.15,0.206	0.01
11	190,245	3242,4599	347,187	5635,2518	212	149	1	1.0	0.04,0.036	0.041,0.05	-0.007
12	55,44	65,119	46,39	67,31	255	149	1	1.0	0.331,0.178	0.286,0.424	-0.1
13	102,94	326,433	84,28	425,164	225	149	1	1.0	0.172,0.126	0.116,0.102	0.04
14	0,6	58,67	3,1	44,20	232	149	1	1.0	0.0,0.054	0.042,0.031	-0.01
15	24,26	73,82	15,8	51,26	246	149	1	1.0	0.166,0.161	0.151,0.157	0.01
16	10,13	64,69	6,4	56,28	247	149	1	1.0	0.086,0.102	0.061,0.079	0.024
17	137,185	41,42	128,52	31,13	272	149	1	1.0	0.647,0.707	0.693,0.687	-0.013
18	0,1	58,123	0,1	63,43	251	149	1	1.0	0.0,0.005	0.0,0.014	-0.005
19	40,48	96,163	50,26	92,48	232	149	1	1.0	0.211,0.159	0.259,0.258	-0.074
20	12,15	65,76	11,7	88,29	335	149	1	1.0	0.076,0.081	0.053,0.097	0.004
21	3,1	30,37	1,2	31,12	225	149	1	1.0	0.062,0.018	0.021,0.099	-0.02
22	26,40	193,241	36,17	180,76	457	149	1	1.0	0.042,0.051	0.061,0.068	-0.018
23	8,0	9,11	5,2	6,4	244	149	0.972887822206	1.0	0.352,0.0	0.337,0.234	-0.11
24	8,10	11,13	3,1	11,3	215	149	0.302182137583	1.0	0.335,0.348	0.159,0.188	0.168
26	96,81	82,104	86,48	91,38	287	149	1	1.0	0.378,0.288	0.329,0.396	-0.03
27	5,9	384,545	5,2	515,193	231	149	1	1.0	0.008,0.011	0.006,0.007	0.003
28	14,18	0,0	33,12	4,1	241	149	0.615041379385	1.0	1.0,1.0	0.836,0.881	0.141
29	44,68	2398,3762	36,23	2887,1329	224	149	1	1.0	0.012,0.012	0.008,0.011	0.003
30	66,102	1989,3075	69,28	2270,1060	240	149	1	1.0	0.02,0.02	0.019,0.016	0.002
31	14,12	182,228	17,8	178,75	237	149	1	1.0	0.046,0.032	0.057,0.063	-0.021
32	84,131	0,5	132,122	6,4	259	149	1	1.0	1.0,0.938	0.927,0.946	0.032
33	132,173	0,1	181,161	0,2	294	149	1	1.0	1.0,0.989	1.0,0.976	0.006
34	9,12	30,22	59,67	13,5	319	149	2.85101608988e-10	1.41995411762262e-07	0.123,0.203	0.679,0.862	-0.607
35	49,68	421,564	98,56	499,230	230	149	1	1.0	0.07,0.072	0.113,0.136	-0.053
36	14,20	89,86	4,4	53,27	277	149	1	1.0	0.078,0.111	0.039,0.074	0.038
37	7,4	68,108	1,0	110,40	221	149	1	1.0	0.065,0.024	0.006,0.0	0.041
40	18,41	196,310	24,7	231,131	220	149	1	1.0	0.059,0.082	0.066,0.035	0.02
41	169,255	14,29	171,72	16,12	227	149	1	1.0	0.888,0.852	0.875,0.798	0.033
43	8,12	6,16	14,5	14,5	246	149	1	1.0	0.447,0.312	0.377,0.377	0.003
44	14,14	8,19	15,5	14,2	222	149	1	1.0	0.54,0.331	0.418,0.627	-0.087
45	3,1	5,3	0,0	0,2	227	149	1	1.0	0.283,0.18	NA,0.0	0.231
46	4,1	8,0	0,0	4,0	239	149	1	1.0	0.238,1.0	0.0,NA	0.619
47	14,7	8,13	2,2	0,1	416	149	0.00835004725372	0.3266538485655264	0.385,0.162	1.0,0.417	-0.435
48	16,7	4,0	2,2	0,0	562	149	0.392870768235	1.0	0.515,1.0	1.0,1.0	-0.242
49	8,2	7,11	1,0	0,1	253	149	0.0354001451203	0.8227289548314765	0.402,0.097	1.0,0.0	-0.251
50	82,113	515,715	46,16	468,218	251	149	1	1.0	0.086,0.086	0.055,0.042	0.037
51	277,272	1,5	220,107	3,5	240	149	1	1.0	0.994,0.971	0.979,0.93	0.028
52	8,6	0,2	5,4	0,0	267	149	1	1.0	1.0,0.626	1.0,1.0	-0.187
53	11,7	11,11	5,6	6,5	483	149	1	1.0	0.236,0.164	0.205,0.27	-0.037
54	1,2	1,3	1,1	0,1	253	149	0.0111705827257	0.39871641991732115	0.371,0.282	1.0,0.371	-0.359
56	132,148	1,1	109,88	0,0	245	149	1	1.0	0.988,0.989	1.0,1.0	-0.012
59	16,17	18,37	18,7	44,11	247	149	1	1.0	0.349,0.217	0.198,0.277	0.045
60	64,69	401,536	92,47	379,172	277	149	1	1.0	0.079,0.065	0.115,0.128	-0.049
61	30,41	207,265	71,36	202,119	247	149	1	1.0	0.08,0.085	0.175,0.154	-0.082
62	99,80	31,41	76,238	42,14	1192	149	0.616746662478	1.0	0.285,0.196	0.184,0.68	-0.192
64	29,26	33,49	25,31	51,10	293	149	0.876451079112	1.0	0.309,0.212	0.2,0.612	-0.146
65	17,21	40,76	56,31	55,20	241	149	0.00405113016807	0.19421594629276762	0.208,0.146	0.386,0.489	-0.261
66	5,9	46,39	8,5	34,16	254	149	1	1.0	0.06,0.119	0.121,0.155	-0.049
67	20,2	8,13	7,2	7,2	215	149	1	1.0	0.634,0.096	0.409,0.409	-0.044
68	26,8	58,72	10,5	76,24	227	149	1	1.0	0.227,0.068	0.08,0.12	0.048
69	47,64	61,114	43,19	70,26	259	149	1	1.0	0.307,0.244	0.261,0.296	-0.003
70	21,59	48,32	39,14	29,9	478	149	1	1.0	0.12,0.365	0.295,0.327	-0.069
71	8,6	3,0	1,1	1,0	417	149	0.0302285071238	0.7354099494297611	0.488,1.0	0.263,1.0	0.113
74	40,62	22,34	47,19	38,13	370	149	1	1.0	0.423,0.423	0.332,0.371	0.071
75	25,38	164,249	29,10	208,85	349	149	1	1.0	0.061,0.061	0.056,0.048	0.009
76	20,34	2,0	29,9	0,0	283	149	1	1.0	0.84,1.0	1.0,1.0	-0.08
77	17,24	132,180	19,8	148,62	516	149	1	1.0	0.036,0.037	0.036,0.036	0.001
78	18,9	114,120	25,13	74,41	244	149	0.932180632296	1.0	0.088,0.044	0.171,0.162	-0.101
79	25,40	115,168	15,6	89,50	228	149	1	1.0	0.124,0.135	0.099,0.073	0.044
80	0,1	144,175	0,0	103,39	230	149	1	1.0	0.0,0.004	0.0,0.0	0.002
81	57,61	48,58	39,32	32,15	622	149	1	1.0	0.221,0.201	0.226,0.338	-0.071
82	33,55	161,206	55,27	187,99	247	149	1	1.0	0.11,0.139	0.151,0.141	-0.021
83	90,68	1,2	45,15	0,0	339	149	1	1.0	0.975,0.937	1.0,1.0	-0.044
84	38,55	235,347	70,46	256,134	235	149	1	1.0	0.093,0.091	0.148,0.179	-0.071
85	438,606	239,254	551,220	245,91	228	149	1	1.0	0.545,0.609	0.595,0.612	-0.026
86	20,18	72,72	8,19	54,44	649	149	1	1.0	0.06,0.054	0.033,0.09	-0.005
89	9,2	13,16	0,0	3,1	281	149	0.579503480348	1.0	0.269,0.062	0.0,0.0	0.166
90	9,9	50,64	20,15	90,34	244	149	1	1.0	0.099,0.079	0.119,0.212	-0.076
