IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
82,98	71,81	97,41	85,34	217	196
79,76	14,11	65,24	5,2	262	219
14,12	131,69	12,4	51,30	230	230
0,3	6,2	2,0	0,2	263	298
54,72	140,200	61,18	119,57	194	257
42,32	66,52	32,14	42,29	197	196
626,667	54,19	476,216	31,21	216	167
3775,3981	4669,5226	4284,2014	4971,2547	215	227
344,424	156,197	255,159	147,80	199	183
126,120	265,266	96,49	178,100	198	264
3,13	136,167	7,5	125,52	256	232
110,116	136,167	75,62	125,52	217	232
35,41	66,60	19,16	61,25	188	206
14,14	51,78	9,7	58,39	298	285
160,180	85,139	170,71	81,63	250	222
47,53	109,126	53,25	107,46	201	271
47,62	22,50	66,32	5,10	251	260
70,92	83,67	60,43	91,56	197	218
43,31	103,91	44,9	108,61	169	202
169,174	138,133	95,68	114,55	247	225
95,114	226,241	94,43	266,106	220	290
423,468	460,556	554,273	778,405	298	298
95,84	96,88	47,33	69,40	273	298
30,48	81,84	41,9	64,21	193	266
865,876	156,153	759,430	144,81	230	193
879,806	1104,1080	923,377	1004,557	226	272
54,42	61,58	41,19	55,28	209	209
55,42	64,48	41,19	54,30	209	209
1710,2347	1754,2400	1441,731	1751,938	298	298
327,324	7,14	413,216	8,12	298	298
7,3	13,12	4,2	6,4	242	242
15,21	17,20	7,1	14,2	215	210
59,58	55,39	32,15	30,18	273	247
86,120	460,508	87,41	371,183	181	281
34,29	234,261	38,14	184,92	251	212
25,32	339,417	62,48	311,161	183	212
114,156	120,167	143,66	132,63	212	202
108,100	191,174	63,21	109,54	252	247
0,5	26,42	6,2	18,11	298	298
165,172	132,205	260,100	181,108	298	298
130,113	156,130	69,33	187,102	212	209
1418,1700	2440,2688	1146,575	2044,996	209	242
70,92	23,30	35,26	17,10	298	157
92,90	23,30	67,33	17,10	298	157
96,96	23,30	60,39	17,10	298	157
53,64	296,344	33,14	104,45	176	272
143,185	366,416	92,48	266,114	203	254
155,205	334,347	153,75	268,160	217	291
24,21	58,31	17,4	22,28	226	238
124,144	187,172	133,74	101,69	219	237
30,45	61,62	32,14	39,29	185	233
71,78	72,78	38,18	35,11	230	188
58,61	65,51	30,14	56,16	190	214
13,13	2,5	6,3	2,0	298	298
76,93	127,138	101,51	141,70	218	260
1361,1406	2079,2430	971,470	1551,805	233	298
0,1	1,3	5,0	2,0	298	298
111,110	72,77	100,68	47,28	189	196
408,404	302,300	318,183	308,134	212	212
38,34	139,140	12,4	123,56	292	242
12,14	0,2	4,0	0,0	214	202
157,185	64,49	129,61	55,27	262	215
833,988	852,1118	728,370	813,364	197	197
932,1016	931,1087	793,380	786,427	215	218
418,449	0,0	351,161	1,0	197	197
417,449	732,824	351,157	667,300	197	197
417,452	435,576	350,157	419,198	197	197
641,783	851,1129	548,275	822,386	215	215
496,524	151,162	524,208	148,71	284	206
1,0	33,46	0,0	26,16	208	260
100,89	128,167	86,45	101,56	252	282
