ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	79,76	12,12	61,23	6,5	198	169	1	1.0	0.849,0.844	0.897,0.797	-0.0
1	9,14	109,62	12,9	48,26	180	180	0.866269170762	1.0	0.076,0.184	0.2,0.257	-0.099
3	66,94	148,178	47,16	108,51	144	198	1	1.0	0.38,0.421	0.374,0.301	0.063
4	63,50	46,46	46,24	40,16	147	146	1	1.0	0.576,0.519	0.533,0.598	-0.018
6	519,538	62,38	403,177	34,21	166	117	1	1.0	0.855,0.909	0.893,0.856	0.007
7	65,69	99,58	30,28	55,31	180	180	1	1.0	0.396,0.543	0.353,0.475	0.056
8	59,60	88,90	28,15	57,32	180	180	1	1.0	0.401,0.4	0.329,0.319	0.077
9	5,7	139,157	6,4	134,55	198	182	1	1.0	0.032,0.039	0.04,0.063	-0.016
10	79,100	139,157	60,29	134,55	167	182	1	1.0	0.382,0.41	0.328,0.365	0.049
11	14,15	46,55	10,5	41,25	198	198	1	1.0	0.233,0.214	0.196,0.167	0.042
12	172,202	88,134	178,79	78,54	198	172	1	1.0	0.629,0.567	0.665,0.56	-0.015
13	37,52	62,59	35,22	61,30	151	198	1	1.0	0.439,0.536	0.429,0.49	0.028
14	50,67	20,41	56,35	9,6	198	198	0.0532402502903	1.0	0.714,0.62	0.862,0.854	-0.191
15	66,78	101,124	51,30	106,60	147	168	1	1.0	0.428,0.418	0.355,0.364	0.064
16	18,21	69,57	12,4	83,50	119	152	0.248084829475	1.0	0.25,0.32	0.156,0.093	0.161
17	153,180	154,144	81,70	117,62	197	175	1	1.0	0.469,0.526	0.381,0.501	0.056
18	81,128	181,174	99,53	173,91	170	198	1	1.0	0.343,0.461	0.4,0.404	0.0
19	33,31	67,72	33,10	60,29	158	198	1	1.0	0.382,0.35	0.408,0.302	0.011
21	255,304	318,379	346,146	528,265	198	198	1	1.0	0.445,0.445	0.396,0.355	0.07
22	92,82	63,72	65,29	39,32	198	198	1	1.0	0.594,0.532	0.625,0.475	0.013
23	26,39	65,71	28,12	51,19	143	198	1	1.0	0.356,0.432	0.432,0.467	-0.055
24	331,379	333,408	389,213	372,214	198	198	1	1.0	0.498,0.482	0.511,0.499	-0.015
26	66,50	69,69	46,21	62,44	159	159	1	1.0	0.489,0.42	0.426,0.323	0.08
27	164,186	7,12	249,125	7,7	198	198	1	1.0	0.959,0.939	0.973,0.947	-0.011
28	5,5	2,9	4,4	3,6	192	192	1	1.0	0.714,0.357	0.571,0.4	0.05
29	1,0	56,58	1,0	37,14	125	198	1	1.0	0.028,0.0	0.041,0.0	-0.007
30	111,107	132,150	95,61	106,59	159	177	1	1.0	0.483,0.443	0.499,0.535	-0.054
31	25,52	52,71	39,26	40,13	198	176	0.278671975982	1.0	0.299,0.394	0.464,0.64	-0.206
32	36,24	190,198	34,14	160,76	198	162	1	1.0	0.134,0.09	0.148,0.131	-0.028
33	15,13	237,307	34,26	229,128	133	162	0.62617693558	1.0	0.072,0.049	0.153,0.198	-0.115
34	111,132	133,138	118,76	135,68	162	152	1	1.0	0.439,0.473	0.451,0.512	-0.026
35	105,89	178,203	50,29	97,61	198	197	1	1.0	0.37,0.304	0.339,0.321	0.007
36	125,112	106,123	145,73	124,77	198	184	1	1.0	0.523,0.458	0.521,0.468	-0.004
37	102,131	90,114	173,72	118,59	198	198	1	1.0	0.531,0.535	0.595,0.55	-0.039
38	155,131	253,250	83,38	246,125	162	159	0.593049723071	1.0	0.376,0.34	0.249,0.23	0.118
39	4,13	3,13	1,2	2,2	159	159	0.851395021642	1.0	0.571,0.5	0.333,0.5	0.119
40	1417,1666	2232,2370	1139,581	1814,836	159	192	1	1.0	0.434,0.459	0.431,0.456	0.003
41	28,42	7,19	13,8	10,3	198	107	0.793658109379	1.0	0.684,0.544	0.413,0.59	0.113
42	37,36	7,19	28,15	10,3	198	107	1	1.0	0.741,0.506	0.602,0.73	-0.042
43	47,53	7,19	25,16	10,3	198	107	1	1.0	0.784,0.601	0.575,0.742	0.034
44	182,212	391,374	108,46	281,106	153	198	1	1.0	0.376,0.423	0.332,0.36	0.053
46	144,168	192,203	127,48	187,93	167	198	1	1.0	0.471,0.495	0.446,0.38	0.07
47	35,42	89,60	24,11	47,37	135	183	1	1.0	0.348,0.487	0.409,0.287	0.07
48	1,1	89,60	1,1	47,37	150	183	1	1.0	0.014,0.02	0.025,0.032	-0.011
49	70,74	44,43	49,25	26,9	180	138	1	1.0	0.549,0.569	0.591,0.68	-0.077
50	44,41	72,46	42,21	52,23	140	164	1	1.0	0.417,0.511	0.486,0.517	-0.038
52	12,10	1,4	7,3	3,0	198	198	1	1.0	0.923,0.714	0.7,1.0	-0.031
53	1491,1590	1534,1868	985,489	1112,617	183	198	1	1.0	0.513,0.479	0.489,0.462	0.02
54	713,784	1220,1495	702,424	1374,840	137	198	1	1.0	0.458,0.431	0.425,0.422	0.021
56	0,0	0,2	4,0	0,0	198	198	1	1.0	NA,0.0	1.0,NA	-1.0
57	78,101	72,80	90,69	34,23	139	146	0.0369868689538	1.0	0.532,0.57	0.735,0.759	-0.196
58	93,83	145,140	60,33	108,34	141	161	1	1.0	0.423,0.404	0.388,0.526	-0.044
59	38,61	73,65	32,15	32,6	198	198	0.466803364941	1.0	0.342,0.484	0.5,0.714	-0.194
61	28,19	118,138	8,6	95,42	198	192	1	1.0	0.187,0.118	0.075,0.122	0.054
62	12,14	0,5	4,0	1,0	164	152	1	1.0	1.0,0.722	0.788,NA	0.073
63	746,889	760,908	753,290	675,347	147	147	1	1.0	0.495,0.495	0.527,0.455	0.004
64	907,1136	955,1099	815,414	857,425	165	168	1	1.0	0.492,0.513	0.492,0.498	0.007
65	457,526	0,0	365,196	1,0	147	147	1	1.0	1.0,1.0	0.997,1.0	0.002
66	459,529	712,833	365,194	697,293	147	147	1	1.0	0.392,0.388	0.344,0.398	0.019
67	456,526	609,765	365,194	560,273	147	147	1	1.0	0.428,0.407	0.395,0.415	0.012
68	456,527	458,660	365,194	449,225	147	147	1	1.0	0.499,0.444	0.448,0.463	0.016
69	682,798	700,889	586,275	671,320	165	165	1	1.0	0.493,0.473	0.466,0.462	0.019
71	419,472	160,221	479,173	161,88	198	156	1	1.0	0.674,0.627	0.701,0.608	-0.004
72	2,3	27,44	0,0	21,13	158	198	1	1.0	0.085,0.079	0.0,0.0	0.082
