IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1,1	184,234	5,0	150,66	180	99
2,6	1,2	6,3	4,2	158	99
1,0	7,16	0,0	4,1	120	99
0,0	23,24	1,0	11,20	150	99
128,81	13,10	119,63	14,7	134	99
118,76	0,0	109,61	1,0	134	99
3,0	339,424	9,4	187,117	198	99
2,0	746,854	1,0	676,357	106	99
268,360	1,0	251,91	1,2	198	99
9,8	10,12	5,2	10,1	192	99
4,4	14,12	3,0	16,5	198	99
2,0	14,12	2,0	16,5	134	99
52,47	2,0	30,12	0,0	105	99
6,1	124,92	4,0	51,33	198	99
263,351	31,38	226,112	37,14	120	99
44,44	31,38	47,20	37,14	186	99
5,7	224,314	4,3	183,95	165	99
84,116	0,2	49,41	0,0	198	99
9,10	1,3	7,7	1,1	103	99
83,73	5,0	55,26	0,0	102	99
5,4	83,82	0,2	60,12	198	99
232,155	1,0	61,37	0,0	198	99
892,831	8,10	634,303	0,0	111	99
14,22	41,50	7,8	23,17	129	99
4,3	265,301	3,5	178,104	198	99
14,17	147,187	17,6	113,64	138	99
1,6	87,98	4,4	61,37	198	99
2,2	168,207	2,4	124,90	198	99
4,3	36,16	0,0	7,6	111	99
153,136	7,7	97,70	6,7	198	99
3,1	409,326	3,1	326,128	138	99
88,44	7,13	25,16	0,1	198	99
213,276	8,10	176,92	5,1	111	99
11,21	281,253	23,17	309,153	198	99
33,13	293,281	17,9	161,83	127	99
65,62	221,193	41,36	125,64	198	99
2,3	187,270	1,1	197,117	107	99
7,3	2,3	5,3	0,0	198	99
111,120	5,2	86,58	0,0	117	99
131,119	0,1	81,45	3,0	120	99
113,132	1,0	86,59	0,1	198	99
38,25	82,93	21,10	48,37	198	99
253,234	5,4	214,122	29,8	198	99
7,6	258,330	4,0	163,89	198	99
3,4	245,307	3,6	233,135	101	99
28,23	84,56	8,8	62,27	154	99
17,16	16,20	5,7	10,14	154	99
1,0	359,324	0,0	267,184	198	99
24,19	2,0	10,6	3,1	119	99
18,9	6,0	15,9	0,0	103	99
21,19	14,13	3,6	28,12	111	99
24,20	3,1	20,16	0,2	140	99
53,84	180,198	16,12	153,116	117	99
5,3	325,433	3,2	239,128	107	99
12,19	57,95	9,6	53,34	198	99
7,19	31,27	4,4	18,4	183	99
14,8	1,10	9,7	1,2	198	99
135,178	0,1	94,47	0,0	198	99
21,35	1,4	12,17	0,1	198	99
40,61	1,4	44,36	0,1	198	99
42,54	8,3	28,12	5,3	198	99
27,20	854,1048	19,11	602,329	103	99
7,6	31,25	4,2	38,19	127	99
36,29	26,31	38,21	20,10	198	99
5,8	9,13	0,0	15,2	127	99
5,4	2,1	1,1	4,1	131	99
11,18	1872,2243	7,0	1764,819	103	99
483,566	3,4	442,286	1,0	198	99
25,43	1057,1217	27,27	845,451	102	99
8,2	0,1	3,1	0,0	111	99
24,23	192,249	7,6	173,112	198	99
2,5	6,3	1,1	3,1	117	99
16,10	6,3	24,13	3,1	159	99
14,6	0,1	23,12	0,0	141	99
155,189	2,1	164,103	0,0	198	99
0,2	30,23	0,0	7,3	156	99
3,0	23,24	0,1	26,16	104	99
6,12	2,1	0,0	3,0	198	99
7,4	44,57	0,0	28,18	105	99
0,2	15,22	0,1	30,11	125	99
147,140	2,0	120,65	0,0	198	99
10,12	82,119	16,12	97,64	156	99
4,0	74,113	1,2	62,37	192	99
120,151	1,3	66,47	4,2	141	99
118,147	0,1	91,48	0,1	198	99
189,162	7,9	140,88	1,2	198	99
18,21	673,802	23,21	570,311	198	99
302,280	28,17	190,89	15,3	198	99
7,22	47,51	2,4	66,41	119	99
1299,1488	5,6	1203,619	2,0	126	99
2,1	6,3	2,4	15,3	121	99
3,3	46,44	2,4	44,30	198	99
14,17	126,172	5,0	78,46	104	99
126,113	1,0	99,75	1,1	198	99
13,21	1044,1014	6,4	721,256	198	99
12,27	1,0	26,7	1,0	198	99
5,0	11,22	0,1	13,6	115	99
10,4	44,12	6,5	2,7	115	99
4,3	46,28	0,0	17,4	181	99
4,4	451,519	4,0	309,188	132	99
6,0	476,441	7,0	323,184	198	99
128,116	6,0	175,66	4,4	198	99
2,2	505,596	4,3	934,461	103	99
102,126	0,3	32,16	5,8	198	99
203,259	1,0	134,87	0,0	124	99
1292,1418	4,2	1071,622	22,3	105	99
110,165	0,0	149,71	0,1	149	99
52,80	0,0	33,12	6,1	113	99
6,1	40,39	4,0	15,8	110	99
25,20	9,8	30,10	3,0	102	99
33,36	28,29	33,27	36,9	198	99
1,1	337,312	1,0	290,154	198	99
10,24	84,117	5,5	58,41	198	99
171,181	6,8	144,95	4,2	103	99
0,3	16,17	0,0	18,4	195	99
1,0	117,112	0,1	88,51	198	99
159,123	29,38	34,21	62,22	164	99
6,3	73,68	8,2	42,17	198	99
21,14	100,81	13,9	68,17	198	99
23,54	141,139	9,11	214,101	108	99
1,0	370,290	0,0	193,81	101	99
1,1	12,25	3,0	5,3	198	99
46,44	9,24	55,21	23,19	198	99
10,13	566,588	1,1	384,155	198	99
10,7	637,617	1,2	424,223	130	99
2,6	106,109	0,2	95,41	198	99
38,40	137,113	0,4	96,35	198	99
4,3	3,6	2,2	1,1	198	99
16,20	0,3	1,6	0,0	135	99
158,260	55,100	44,24	59,17	123	99
4,2	2194,1970	2,5	1773,797	198	99
1369,1197	4,6	964,508	2,1	198	99
37,11	16,15	41,24	6,2	180	99
733,756	1,0	526,258	0,0	108	99
203,221	65,73	240,106	31,22	198	99
8,14	0,1	6,1	2,2	193	99
4,10	614,804	4,1	524,292	198	99
2,10	614,804	6,3	524,292	198	99
20,6	7,8	12,2	8,5	198	99
138,153	21,25	102,66	23,10	109	99
123,106	35,53	173,120	118,65	125	99
245,267	1,0	174,112	0,2	198	99
74,59	15,18	88,22	6,1	111	99
68,77	4,3	46,27	7,4	119	99
388,432	5,4	616,449	1,3	198	99
1127,1357	0,0	1234,728	0,5	198	99
4,3	2,2	5,6	0,0	198	99
10,5	29,23	5,7	10,10	111	99
23,14	1,7	9,2	2,1	122	99
6,6	1,2	4,2	5,1	104	99
58,41	23,28	37,22	27,18	198	99
58,43	23,28	42,22	27,18	198	99
1,2	237,235	5,1	135,80	144	99
121,127	25,25	100,52	1,2	121	99
9531,6862	209,194	5505,3081	125,65	198	99
12,19	273,381	30,13	206,86	118	99
105,125	113,124	87,42	127,49	175	99
366,487	113,124	263,115	127,49	156	99
7,7	35,30	15,11	6,1	113	99
10,17	75,79	4,1	78,35	137	99
26,26	486,450	19,14	368,185	198	99
16,14	507,500	10,4	425,301	102	99
113,117	3,3	107,78	9,3	198	99
125,123	2532,3547	112,81	2369,1289	198	99
86,91	14,14	52,37	15,6	156	99
129,153	14,14	91,53	15,6	198	99
94,98	28,12	68,33	12,12	153	99
24,30	1,0	22,16	2,0	198	99
79,64	51,48	34,22	44,21	120	99
284,289	29,18	164,114	20,10	198	99
327,324	29,18	195,124	20,10	198	99
99,78	1,7	83,43	2,0	116	99
19,17	25,30	11,6	6,7	114	99
8,5	3,10	6,3	0,0	198	99
142,147	76,85	116,59	62,56	198	99
219,304	336,443	60,39	368,222	132	99
1,5	0,0	5,1	2,1	167	99
3,2	27,54	2,1	19,22	104	99
17,13	63,78	15,10	45,27	129	99
13,13	97,86	11,5	66,26	127	99
58,69	213,221	3,3	155,70	144	99
63,68	320,376	5,7	201,108	144	99
326,277	32,24	207,134	27,7	112	99
6,4	252,272	6,2	278,121	103	99
4,4	0,1	5,1	1,0	103	99
1,0	0,0	0,0	1,2	103	99
280,251	0,2	228,134	0,0	198	99
83,110	1,0	70,33	0,0	101	99
1,2	2,11	11,3	8,1	198	99
67,54	0,1	29,19	0,0	198	99
96,60	195,185	99,52	100,33	107	99
110,145	8,11	99,63	17,9	198	99
18,17	10,5	16,4	2,5	103	99
521,637	0,1	442,253	0,1	129	99
383,399	0,1	295,144	0,0	129	99
22,17	15,24	12,5	30,10	114	99
2,4	18,24	1,2	25,10	198	99
34,35	19,14	12,10	8,1	104	99
20,25	238,281	51,36	131,66	110	99
1,3	35,22	6,2	139,57	113	99
9,11	163,198	11,5	106,81	198	99
6,1	93,85	1,6	48,24	198	99
61,56	1,1	56,35	0,0	124	99
24,20	215,249	7,9	161,68	198	99
17,14	293,347	8,0	218,111	198	99
0,3	293,347	0,0	218,111	198	99
1,8	17,12	2,1	8,0	175	99
232,290	1,3	210,129	2,1	198	99
0,1	1123,1375	1,0	798,466	103	99
14,13	252,310	7,4	206,144	126	99
24,30	1,0	23,5	2,2	154	99
22,16	63,83	27,24	59,30	198	99
0,4	5,6	1,0	3,0	198	99
