IncLevel1	IncLevel2	IncLevelDifference
0.166,0.042	0.0,0.0	0.104
0.23,0.159	0.122,0.11	0.079
0.054,0.043	0.093,0.041	-0.019
0.1,0.222	0.288,0.158	-0.062
0.09,0.143	0.081,0.055	0.048
0.128,0.063	0.074,0.136	-0.01
0.244,0.529	0.484,0.564	-0.138
0.756,0.894	0.872,0.797	-0.01
0.751,0.719	0.747,0.638	0.042
1.0,1.0	1.0,0.48	0.26
0.18,0.195	0.149,0.206	0.01
0.04,0.036	0.041,0.05	-0.007
0.331,0.178	0.286,0.424	-0.1
0.172,0.126	0.116,0.102	0.04
0.0,0.054	0.042,0.031	-0.01
0.166,0.161	0.151,0.157	0.01
0.086,0.102	0.061,0.079	0.024
0.647,0.707	0.693,0.687	-0.013
0.0,0.005	0.0,0.014	-0.005
0.211,0.159	0.259,0.258	-0.074
0.065,0.084	0.033,0.108	0.004
0.062,0.018	0.021,0.099	-0.02
0.03,0.06	0.053,0.079	-0.021
0.352,0.0	0.337,0.234	-0.11
0.335,0.348	0.159,0.188	0.168
0.376,0.285	0.327,0.396	-0.031
0.008,0.011	0.006,0.007	0.003
1.0,1.0	0.836,0.881	0.141
0.012,0.012	0.008,0.011	0.003
0.02,0.02	0.019,0.016	0.002
0.046,0.032	0.057,0.063	-0.021
1.0,0.936	0.927,0.945	0.032
1.0,0.989	1.0,0.976	0.006
0.13,0.2	0.687,0.867	-0.612
0.07,0.072	0.113,0.136	-0.053
0.078,0.101	0.039,0.074	0.033
0.065,0.024	0.006,0.0	0.041
0.059,0.082	0.066,0.035	0.02
0.888,0.852	0.875,0.798	0.033
0.447,0.312	0.377,0.377	0.003
0.54,0.331	0.418,0.627	-0.087
0.283,0.18	NA,0.0	0.231
0.238,1.0	0.0,NA	0.619
0.385,0.161	1.0,0.0	-0.227
0.402,0.097	1.0,0.0	-0.251
0.086,0.086	0.055,0.042	0.037
0.994,0.971	0.979,0.93	0.028
1.0,0.626	1.0,1.0	-0.187
0.185,0.043	0.25,0.167	-0.095
0.371,0.282	1.0,0.371	-0.359
0.988,0.989	1.0,1.0	-0.012
0.349,0.217	0.198,0.277	0.045
0.079,0.065	0.115,0.128	-0.049
0.08,0.085	0.175,0.154	-0.082
