ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
0	3,1	10,15	0,0	23,6	225	149	1	1.0
1	112,106	222,332	72,34	307,162	252	149	1	1.0
2	29,36	304,473	61,14	354,195	251	149	1	1.0
3	8,10	47,23	16,4	26,14	227	149	1	1.0
4	30,53	166,174	26,9	161,85	273	149	1	1.0
5	29,20	120,181	14,12	106,46	246	149	1	1.0
6	9,38	14,17	28,18	15,7	296	149	0.809431416866	1.0
7	25,41	5,3	33,19	3,3	241	149	1	1.0
8	473,469	98,115	462,163	98,58	238	149	1	1.0
9	9,2	0,0	9,3	0,2	242	149	1	1.0
10	155,237	460,640	150,113	558,284	228	149	1	1.0
11	190,245	3242,4599	347,187	5635,2518	212	149	1	1.0
12	55,44	65,119	46,39	67,31	255	149	1	1.0
13	102,94	326,433	84,28	425,164	225	149	1	1.0
14	0,6	58,67	3,1	44,20	232	149	1	1.0
15	24,26	73,82	15,8	51,26	246	149	1	1.0
16	10,13	64,69	6,4	56,28	247	149	1	1.0
17	137,185	41,42	128,52	31,13	272	149	1	1.0
18	0,1	58,123	0,1	63,43	251	149	1	1.0
19	40,48	96,163	50,26	92,48	232	149	1	1.0
20	9,14	65,76	6,7	88,29	298	149	1	1.0
21	3,1	30,37	1,2	31,12	225	149	1	1.0
22	12,31	193,241	20,13	180,76	298	149	1	1.0
23	8,0	9,11	5,2	6,4	244	149	0.972887822206	1.0
24	8,10	11,13	3,1	11,3	215	149	0.302182137583	1.0
26	95,80	82,104	85,48	91,38	287	149	1	1.0
27	5,9	384,545	5,2	515,193	231	149	1	1.0
28	14,18	0,0	33,12	4,1	241	149	0.615041379385	1.0
29	44,68	2398,3762	36,23	2887,1329	224	149	1	1.0
30	66,102	1989,3075	69,28	2270,1060	240	149	1	1.0
31	14,12	182,228	17,8	178,75	237	149	1	1.0
32	82,128	0,5	132,119	6,4	259	149	1	1.0
33	128,170	0,1	179,158	0,2	294	149	1	1.0
34	9,11	30,22	57,65	13,5	298	149	1.68521530064e-10	9.146974159584888e-08
35	49,68	421,564	98,56	499,230	230	149	1	1.0
36	14,18	89,86	4,4	53,27	277	149	1	1.0
37	7,4	68,108	1,0	110,40	221	149	1	1.0
40	18,41	196,310	24,7	231,131	220	149	1	1.0
41	169,255	14,29	170,72	16,12	227	149	1	1.0
43	8,12	6,16	14,5	14,5	246	149	1	1.0
44	14,14	8,19	15,5	14,2	222	149	1	1.0
45	3,1	5,3	0,0	0,2	227	149	1	1.0
46	4,1	8,0	0,0	4,0	239	149	1	1.0
47	10,5	8,13	1,0	0,1	298	149	0.0272582653821	0.7158958408148307
49	8,2	7,11	1,0	0,1	253	149	0.0354001451203	0.8733823682457853
50	82,113	515,715	46,16	468,218	251	149	1	1.0
51	277,271	1,5	220,107	3,5	240	149	1	1.0
52	8,6	0,2	5,4	0,0	267	149	1	1.0
53	5,1	11,11	4,2	6,5	298	149	0.794336471507	1.0
54	1,2	1,3	1,1	0,1	253	149	0.0111705827257	0.4197561278080346
56	132,148	1,1	109,88	0,0	245	149	1	1.0
59	16,17	18,37	18,7	44,11	247	149	1	1.0
60	64,69	401,536	92,47	379,172	277	149	1	1.0
61	30,41	207,265	71,36	202,119	247	149	1	1.0
62	17,8	31,41	7,12	42,14	298	149	1	1.0
64	29,26	33,49	24,31	51,10	293	149	0.905285905081	1.0
65	17,21	40,76	56,31	55,20	241	149	0.00405113016807	0.19593832545566287
66	5,9	46,39	8,5	34,16	254	149	1	1.0
67	20,2	8,13	7,2	7,2	215	149	1	1.0
68	26,8	58,72	10,5	76,24	227	149	1	1.0
69	47,64	61,114	43,19	70,26	259	149	1	1.0
70	17,45	48,32	28,11	29,9	298	149	1	1.0
71	7,5	3,0	0,1	1,0	298	149	0.819834584535	1.0
74	31,55	22,34	38,16	38,13	298	149	1	1.0
75	20,33	164,249	25,8	208,85	298	149	1	1.0
76	20,34	2,0	29,9	0,0	283	149	1	1.0
77	15,12	132,180	13,4	148,62	298	149	1	1.0
