ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	177,135	100,117	117,65	83,41	167	146
1	109,141	29,16	78,38	6,7	212	169
2	50,74	84,49	27,12	44,41	139	144
3	30,19	151,92	10,10	73,36	180	180
6	11,7	12,11	3,3	9,7	210	203
7	1037,817	119,59	480,265	41,31	166	117
9	66,85	103,90	44,25	44,32	138	156
10	427,295	205,215	244,132	116,85	200	172
11	219,196	363,276	97,57	186,87	177	170
12	2073,1967	1886,1583	1241,700	961,574	160	153
13	49,63	179,177	48,32	119,95	151	221
14	109,107	202,171	100,62	141,103	147	168
15	45,26	145,88	22,8	121,78	119	152
16	294,273	405,225	125,107	167,87	197	175
17	153,188	437,342	113,84	298,175	170	240
18	118,110	148,177	86,73	137,111	143	151
19	89,45	195,127	48,16	120,57	158	213
21	1625,2016	2492,2667	2020,1264	2970,2088	525	525
22	205,158	186,179	116,60	124,94	223	251
23	52,57	152,129	26,15	69,37	143	216
24	1403,1144	806,730	758,507	446,294	170	180
25	170,161	82,71	120,68	62,40	247	178
26	437,256	137,129	208,124	81,41	193	133
27	700,591	644,685	593,347	570,339	203	215
29	87,69	95,107	67,37	71,56	159	159
30	6595,6380	7284,6937	3307,2127	4210,2713	366	369
31	16,15	8,8	7,2	1,4	144	151
32	21,20	8,8	9,4	1,4	351	151
33	800,565	14,25	587,344	22,16	304	249
34	7,5	11,12	7,6	1,6	192	192
35	162,143	112,160	69,26	50,42	167	188
36	222,165	249,211	114,94	132,86	159	177
37	69,91	57,53	38,30	30,26	223	197
38	4,10	274,207	6,4	149,91	133	228
39	31,29	273,207	25,10	148,92	133	228
40	40,42	327,295	55,30	157,120	201	162
41	51,22	476,488	50,37	268,198	133	162
42	221,219	196,206	140,113	144,105	162	152
43	196,151	397,290	68,51	146,91	202	197
44	52,31	559,479	23,14	293,169	654	825
45	46,41	2773,2726	22,5	1543,944	137	323
46	579,539	216,186	504,302	218,109	345	184
47	609,549	542,512	566,331	472,282	354	345
48	253,183	441,367	119,59	354,181	162	159
49	135,125	92,103	85,56	77,42	217	158
50	273,328	74,100	172,119	49,31	346	261
51	2684,2462	4880,3480	1391,814	2185,1328	159	192
52	8036,6483	20,31	3458,2053	16,4	1796	107
53	8064,6487	20,31	3474,2068	16,4	1799	107
54	8099,6548	20,31	3500,2085	16,4	1836	107
55	84,90	556,377	42,18	299,121	128	189
57	293,280	531,510	194,87	316,227	167	241
58	1268,982	3081,2361	881,457	1895,981	166	249
59	64,53	144,100	38,14	54,54	135	183
60	4,1	144,100	0,2	54,54	150	183
61	236,159	76,62	75,43	53,29	207	172
62	120,94	35,32	30,25	13,12	165	144
63	126,120	86,72	58,33	34,15	180	138
64	277,260	480,365	169,141	316,191	161	199
65	89,56	93,64	39,26	76,38	140	164
67	32,26	12,20	10,6	4,1	288	288
68	117,104	32,21	38,31	9,11	180	132
69	2658,2363	4460,4353	1190,749	1976,1471	183	252
70	1289,1190	2392,2317	1073,624	1958,1280	137	201
72	0,12	6,5	1,0	6,0	487	520
73	6007,5364	4886,4304	3541,2313	2875,1769	236	175
74	548,568	563,399	390,252	371,196	162	162
75	167,118	321,197	68,55	144,52	141	161
76	127,133	130,126	72,32	70,24	238	244
78	78,46	236,200	39,21	144,69	242	192
79	14,22	4,6	9,1	1,0	164	152
80	347,247	53,60	278,170	30,27	336	191
81	1289,1328	1175,1390	906,456	1029,521	147	147
82	860,1100	824,927	604,362	615,321	147	147
83	640,792	1200,1279	452,295	806,447	147	147
84	638,787	974,1162	450,295	753,408	147	147
85	639,788	49,64	450,299	51,17	147	147
86	635,788	805,1021	450,295	567,349	147	147
87	912,1190	1067,1366	658,419	802,473	165	165
89	351,276	170,136	127,98	64,44	337	173
90	3616,3702	1011,1021	2288,1444	720,405	284	133
91	1,5	62,72	1,0	30,23	158	210
92	2214,2152	1937,2021	1043,773	916,766	183	157
