ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
0	0,1	83,144	0,0	84,124	198	198	1	1.0
1	47,60	83,144	37,58	84,124	198	198	1	1.0
2	9,13	109,129	12,13	48,98	180	180	1	1.0
4	86,122	133,205	48,92	95,152	176	198	1	1.0
5	238,308	208,271	224,312	206,282	198	166	1	1.0
6	66,87	148,176	47,71	108,167	144	198	1	1.0
8	3,3	14,9	1,9	6,8	198	198	0.687756555945	1.0
9	519,664	62,51	403,634	34,59	166	117	1	1.0
11	65,71	99,119	30,62	55,92	180	180	1	1.0
12	59,90	88,123	28,55	57,95	180	180	1	1.0
13	35,38	64,65	29,49	47,58	138	156	1	1.0
14	14,18	46,89	10,14	41,75	198	198	1	1.0
15	37,40	62,89	35,52	61,113	151	198	1	1.0
16	362,480	226,260	305,446	154,255	198	165	1	1.0
17	50,66	20,27	56,95	9,22	198	198	0.670098594084	1.0
18	66,61	101,123	51,103	106,169	147	168	1	1.0
19	18,34	69,90	12,38	83,116	119	152	1	1.0
20	81,123	181,262	99,166	173,341	170	198	1	1.0
22	255,352	318,570	346,465	528,684	198	198	1	1.0
23	26,46	65,85	28,50	51,71	143	198	1	1.0
24	759,979	428,562	623,984	343,601	170	180	1	1.0
25	386,500	232,289	388,523	213,328	180	143	1	1.0
27	66,82	69,78	46,82	62,81	159	159	1	1.0
28	164,212	7,10	249,323	7,20	198	198	1	1.0
29	5,0	2,1	4,8	3,5	192	192	0.799732350065	1.0
30	1,0	56,85	1,1	37,75	125	198	1	1.0
31	17,13	12,25	6,8	13,10	165	160	1	1.0
32	25,52	52,65	39,31	40,65	198	176	1	1.0
33	145,213	344,444	138,208	259,442	131	198	1	1.0
34	36,47	190,257	34,68	160,221	198	162	1	1.0
35	15,24	237,349	34,53	229,405	133	162	1	1.0
36	105,121	178,266	50,100	97,192	198	197	1	1.0
37	0,0	16,14	5,5	11,18	198	198	0.0522279906857	1.0
38	102,191	90,139	173,247	118,163	198	198	1	1.0
39	216,208	62,73	161,199	45,55	184	143	1	1.0
40	140,211	86,99	142,247	55,61	143	162	0.794324754817	1.0
41	155,150	253,343	83,109	246,387	162	159	0.848543179428	1.0
42	51,69	22,41	53,48	26,27	198	198	1	1.0
43	4,2	3,5	1,4	2,16	159	159	0.466113227826	1.0
44	38,48	75,116	35,40	49,124	165	198	1	1.0
45	1417,2158	2232,3283	1139,1638	1814,2594	159	192	1	1.0
46	28,44	7,16	13,23	10,10	198	107	0.638090907153	1.0
47	37,54	7,16	28,27	10,10	198	107	1	1.0
48	47,56	7,16	25,46	10,10	198	107	1	1.0
49	4,7	808,1129	4,6	645,1077	198	198	1	1.0
50	1107,1765	808,1129	901,1254	645,1077	198	198	1	1.0
51	141,160	153,168	128,173	121,222	181	177	1	1.0
52	146,154	117,138	63,142	94,149	174	177	1	1.0
53	218,249	110,158	142,226	68,109	151	138	1	1.0
55	144,241	192,274	127,229	187,264	167	198	1	1.0
56	35,55	89,127	24,41	47,90	135	183	1	1.0
57	1,0	89,127	1,1	47,90	150	183	1	1.0
58	70,85	44,31	49,63	26,25	180	138	1	1.0
59	44,32	72,42	42,48	52,90	140	164	1	1.0
61	12,14	1,3	7,4	3,1	198	198	0.925840512963	1.0
62	229,270	209,260	151,243	156,232	198	198	1	1.0
63	1491,1877	1534,1957	985,1584	1112,1805	183	198	1	1.0
65	158,154	76,93	117,193	53,77	198	160	1	1.0
67	46,64	93,86	36,63	85,135	198	198	1	1.0
68	78,103	72,98	90,209	34,68	139	146	0.00208062479262	0.15812748423912001
69	38,60	73,54	32,71	32,54	198	198	0.899961214566	1.0
71	28,27	118,124	8,7	95,155	198	192	0.323955405013	1.0
72	12,8	0,0	4,10	1,0	164	152	1	1.0
73	746,1095	760,961	753,1050	675,1064	147	147	1	1.0
74	907,1370	955,1204	815,1190	857,1282	165	168	1	1.0
75	692,1072	543,767	637,1045	423,754	147	147	1	1.0
77	457,615	0,1	365,511	1,3	147	147	1	1.0
78	459,612	712,1046	365,510	697,1016	147	147	1	1.0
79	456,608	609,898	365,512	560,846	147	147	1	1.0
81	682,904	700,1081	586,860	671,959	165	165	1	1.0
82	19,15	49,77	9,14	39,33	197	148	1	1.0
84	419,701	160,271	479,629	161,268	198	156	1	1.0
85	232,304	174,211	168,248	115,178	189	165	1	1.0
86	21,27	83,118	8,7	67,90	160	162	0.771215700166	1.0
87	8,15	83,118	2,3	67,90	198	162	1	1.0
88	2,3	27,51	0,0	21,26	158	198	1	1.0
