IncLevel1	IncLevel2	IncLevelDifference
0.003,0.01	0.0,0.0	0.007
1.0,0.264	1.0,0.385	-0.06
0.142,0.0	0.0,0.0	0.071
0.856,0.9	0.825,0.883	0.024
0.987,1.0	1.0,1.0	-0.006
0.004,0.002	0.02,0.024	-0.019
0.003,0.003	0.0,0.001	0.003
0.964,0.965	1.0,0.992	-0.032
0.838,0.895	1.0,1.0	-0.133
0.721,0.279	0.171,0.265	0.282
0.25,0.143	0.091,0.122	0.09
0.198,0.141	0.129,0.039	0.085
1.0,1.0	1.0,0.968	0.016
0.039,0.022	0.039,0.049	-0.013
0.856,0.925	0.791,0.789	0.101
0.427,0.587	0.372,0.384	0.129
0.026,0.003	0.064,0.046	-0.041
1.0,0.946	0.943,0.968	0.017
1.0,0.743	1.0,1.0	-0.129
1.0,1.0	0.959,1.0	0.02
0.008,0.0	0.0,0.0	0.004
0.0,0.178	0.0,0.0	0.089
1.0,0.986	1.0,1.0	-0.007
0.997,0.995	1.0,1.0	-0.004
0.388,0.157	0.184,0.116	0.123
0.002,0.022	0.007,0.01	0.003
0.092,0.05	0.16,0.076	-0.047
0.0,0.025	0.136,0.018	-0.065
0.005,0.003	0.022,0.016	-0.015
0.199,0.09	0.0,0.075	0.107
0.912,0.854	0.667,0.805	0.147
0.011,0.007	0.005,0.006	0.003
1.0,1.0	1.0,0.762	0.119
0.939,0.969	1.0,0.949	-0.02
1.0,0.966	1.0,1.0	-0.017
0.041,0.034	0.054,0.052	-0.015
0.039,0.029	0.046,0.073	-0.025
0.14,0.162	0.134,0.162	0.003
0.013,0.018	0.006,0.023	0.001
NA,1.0	1.0,0.667	0.166
1.0,0.985	1.0,1.0	-0.008
1.0,0.985	1.0,1.0	-0.008
0.981,1.0	1.0,1.0	-0.01
0.98,1.0	1.0,1.0	-0.01
0.889,1.0	1.0,1.0	-0.055
1.0,0.967	0.925,0.982	0.03
0.115,0.128	0.133,0.178	-0.034
0.949,0.947	0.778,0.903	0.107
0.02,0.019	0.005,0.0	0.017
1.0,0.99	1.0,1.0	-0.005
0.028,0.014	0.032,0.013	-0.001
0.151,0.133	0.181,0.125	-0.011
0.455,0.333	0.536,0.243	0.005
0.0,0.0	0.003,0.0	-0.002
0.954,0.876	0.526,0.294	0.505
0.939,0.968	1.0,0.935	-0.014
0.447,0.678	0.281,0.235	0.304
1.0,0.883	1.0,1.0	-0.058
0.273,0.288	0.088,0.074	0.199
0.008,0.008	0.015,0.0	0.001
0.16,0.096	0.102,0.14	0.007
0.192,0.283	0.051,0.256	0.084
0.422,0.407	0.5,0.692	-0.181
0.667,0.933	0.778,0.818	0.002
0.846,0.966	0.913,0.864	0.017
1.0,0.658	1.0,1.0	-0.171
0.911,0.793	0.442,0.633	0.315
0.028,0.016	0.031,0.039	-0.013
0.124,0.037	0.0,0.254	-0.046
0.356,0.35	0.333,0.241	0.066
0.08,0.053	0.0,0.089	0.022
1.0,1.0	0.43,0.086	0.742
1.0,0.992	1.0,1.0	-0.004
0.004,0.005	0.008,0.004	-0.001
0.985,0.99	1.0,1.0	-0.012
0.029,0.028	0.026,0.05	-0.009
0.057,0.049	0.065,0.035	0.003
0.0,0.0	0.458,1.0	-0.729
0.499,0.272	0.89,1.0	-0.56
0.946,1.0	0.964,0.978	0.002
0.0,0.0	0.037,0.0	-0.018
1.0,0.6	0.0,0.333	0.634
0.143,0.203	0.0,0.0	0.173
0.047,0.253	0.054,0.0	0.123
0.056,0.078	0.047,0.069	0.009
0.022,0.0	0.018,0.0	0.002
0.989,0.94	1.0,0.972	-0.022
0.963,0.912	0.983,0.979	-0.043
0.019,0.014	0.024,0.022	-0.006
0.903,0.951	0.928,0.891	0.018
0.128,0.119	0.0,0.046	0.101
0.993,0.99	1.0,0.995	-0.006
0.329,0.12	0.0,0.205	0.122
0.023,0.039	0.106,0.073	-0.058
1.0,1.0	1.0,0.958	0.021
0.005,0.003	0.005,0.002	0.001
1.0,0.84	1.0,1.0	-0.08
0.094,0.097	0.0,0.117	0.037
0.0,0.356	0.365,0.341	-0.175
0.114,0.023	0.0,0.029	0.054
0.002,0.0	0.004,0.002	-0.002
0.007,0.004	0.0,0.004	0.003
0.935,0.901	0.951,0.938	-0.026
0.007,0.002	0.015,0.013	-0.009
0.973,0.881	0.84,0.793	0.111
0.994,1.0	1.0,1.0	-0.003
0.693,0.615	0.832,0.857	-0.191
0.998,0.998	0.993,0.994	0.004
1.0,1.0	1.0,0.993	0.004
1.0,0.975	1.0,1.0	-0.012
0.168,0.275	0.265,0.153	0.013
0.708,0.703	1.0,0.846	-0.218
0.228,0.574	0.373,0.339	0.045
0.007,0.009	0.008,0.0	0.004
0.071,0.05	0.053,0.024	0.022
0.967,0.992	0.987,0.954	0.009
0.0,0.0	0.092,0.0	-0.046
0.006,0.008	0.0,0.016	-0.001
0.707,0.739	0.283,0.256	0.454
0.049,0.026	0.0,0.167	-0.046
0.113,0.081	0.115,0.131	-0.026
0.19,0.203	0.07,0.064	0.13
0.002,0.0	0.0,0.0	0.001
0.04,0.032	0.067,0.037	-0.016
0.312,0.438	0.587,0.605	-0.221
0.009,0.01	0.009,0.006	0.002
0.003,0.007	0.01,0.003	-0.002
0.0,0.013	0.0,0.023	-0.005
0.108,0.137	0.02,0.011	0.107
0.0,0.167	0.0,0.25	-0.041
0.905,0.746	1.0,1.0	-0.174
0.732,0.653	0.326,0.401	0.329
0.001,0.001	0.001,0.0	0.001
0.997,0.993	0.992,1.0	-0.001
0.539,0.562	0.647,0.643	-0.095
1.0,0.796	NA,1.0	-0.102
0.661,0.662	0.723,0.721	-0.06
1.0,1.0	0.339,0.642	0.509
0.002,0.004	0.0,0.005	0.001
0.002,0.004	0.002,0.004	0.0
0.333,0.3	0.333,0.538	-0.119
0.584,1.0	NA,1.0	-0.208
0.926,0.793	0.895,0.776	0.024
0.626,0.697	0.489,0.629	0.103
1.0,0.99	1.0,0.99	0.0
0.894,0.71	1.0,0.922	-0.159
0.891,0.91	0.763,0.909	0.065
0.979,0.994	0.989,0.997	-0.007
1.0,0.0	1.0,0.846	-0.423
0.292,0.298	0.308,0.373	-0.046
1.0,0.785	0.169,1.0	0.308
0.364,0.656	0.488,0.851	-0.159
0.298,0.531	0.697,0.44	-0.154
0.333,0.54	0.706,0.447	-0.14
0.004,0.004	0.0,0.014	-0.003
1.0,0.811	1.0,1.0	-0.095
0.704,0.728	0.955,0.926	-0.225
0.944,0.956	0.961,0.957	-0.009
0.066,0.025	0.073,0.132	-0.057
0.372,0.373	0.288,0.259	0.099
0.658,0.747	0.59,0.525	0.145
0.354,0.342	0.778,1.0	-0.541
0.041,0.074	0.064,0.056	-0.003
0.047,0.016	0.016,0.03	0.009
0.04,0.045	0.024,0.024	0.018
0.932,0.964	0.951,0.89	0.027
0.018,0.021	0.018,0.02	0.001
0.82,0.819	0.897,0.871	-0.065
0.812,0.858	0.901,0.898	-0.065
0.573,0.795	0.759,0.721	-0.056
0.889,0.917	1.0,1.0	-0.097
0.712,0.611	0.409,0.384	0.265
0.829,0.833	0.865,0.874	-0.038
0.835,0.843	0.889,0.895	-0.053
1.0,1.0	0.978,1.0	0.011
0.42,0.552	1.0,0.61	-0.319
0.778,0.875	1.0,0.636	0.008
0.469,0.481	0.377,0.386	0.093
0.384,0.379	0.125,0.116	0.261
