IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
4148,3647	1,9	1834,1230	3,0	188	99
61,33	0,2	16,14	0,0	165	99
484,382	0,0	325,177	1,0	296	99
228,157	1,0	98,57	1,1	140	99
218,231	1,2	108,63	2,0	188	99
1005,863	2,0	584,329	2,1	179	99
1128,979	3,0	619,421	0,1	180	99
11,2	76,49	0,1	25,19	120	99
2007,1907	0,2	666,430	0,0	163	99
249,251	124,98	74,34	94,67	157	99
154,125	4,0	74,49	0,0	193	99
1620,1110	7,0	753,347	7,3	219	99
31,12	11,0	10,10	8,12	229	99
373,343	1,0	199,117	0,0	249	99
3801,3630	0,0	1605,1236	0,1	2955	99
719,564	5,6	311,205	1,1	212	99
230,166	0,0	83,26	1,0	133	99
532,463	0,0	218,180	1,2	247	99
316,260	0,0	273,117	1,0	238	99
0,0	5,13	1,0	2,0	229	99
351,292	9,1	186,130	3,0	169	99
586,449	0,4	227,152	0,0	202	99
131,103	5,0	50,24	0,2	152	99
139,126	5,0	47,35	0,2	155	99
58,25	11,2	0,2	3,0	161	99
39,14	6,0	6,1	1,0	141	99
14,7	1,0	12,2	0,1	363	99
12,4	1,0	3,3	0,1	147	99
499,437	2,0	271,158	0,0	140	99
95,107	0,2	25,17	0,0	136	99
1583,1563	1,0	781,597	0,0	233	99
1017,938	5,0	539,330	0,3	154	99
953,856	6,1	562,321	0,0	145	99
335,367	0,0	248,158	1,1	146	99
408,381	0,1	281,184	0,0	167	99
189,170	0,2	70,66	1,0	186	99
266,304	1,1	126,103	1,1	188	99
6377,5246	1,0	2827,1814	1,0	142	99
3,7	122,88	8,4	44,33	128	99
22,14	122,88	18,10	44,33	132	99
905,848	12,6	417,275	0,1	167	99
470,431	12,6	208,159	0,1	173	99
6624,4174	3,0	3486,1731	0,0	733	99
1904,1620	3,0	1260,749	0,0	169	99
792,576	0,1	424,208	0,0	170	99
249,141	0,0	100,54	0,2	174	99
391,303	0,0	94,60	1,0	216	99
1258,975	4,1	611,288	2,0	117	99
10686,11472	40,36	4383,3339	14,15	166	99
34,20	646,467	12,0	233,128	245	99
417,355	0,0	275,160	5,0	210	99
16,18	1,0	19,8	0,0	146	99
19,9	4571,4205	10,3	1808,1149	164	99
874,617	0,1	431,244	0,0	197	99
386,291	0,1	206,117	0,0	236	99
1790,1393	1,1	1146,678	0,0	231	99
1005,841	1,0	604,406	0,0	131	99
336,346	56,64	131,124	42,27	442	99
94,71	216,193	32,38	98,64	157	99
79,76	216,193	41,32	98,64	160	99
2558,2279	1,0	1582,945	0,0	258	99
1908,1320	0,1	1273,619	0,0	174	99
575,542	1,0	328,225	3,0	195	99
128,158	0,2	78,48	0,0	155	99
436,283	0,2	163,98	0,0	172	99
42,26	4,5	6,14	6,1	249	99
37,21	1,3	11,13	0,0	249	99
147,108	1,0	81,29	0,0	237	99
107,92	0,2	68,41	2,0	169	99
4342,4781	0,2	3442,2213	0,0	208	99
26,49	0,1	21,11	0,0	233	99
99,135	0,1	67,30	0,0	212	99
109,141	2,9	78,38	0,1	212	99
29,16	2,9	6,7	0,1	169	99
45,50	27,43	18,12	23,14	169	99
1382,1255	2,0	657,504	0,0	170	99
464,516	1,0	212,177	0,0	192	99
674,590	0,0	368,251	1,0	177	99
254,201	0,0	129,93	3,0	198	99
69,37	23,11	36,15	6,3	147	99
908,428	3,2	353,215	2,1	334	99
8,17	0,1	10,7	0,1	161	99
554,404	3,0	370,177	1,0	244	99
164,162	1,0	94,85	0,0	144	99
84,49	1,0	44,41	0,0	144	99
175,171	1,0	130,82	0,0	351	99
50,74	1,0	27,12	0,0	139	99
129,180	0,0	77,56	2,1	139	99
412,338	10,4	223,137	25,8	155	99
486,515	0,1	208,154	0,0	159	99
511,484	3,0	388,258	0,0	174	99
323,316	5,0	195,103	1,1	189	99
60,45	15,20	42,25	10,14	146	99
80,49	25,18	48,30	13,3	146	99
18,22	25,18	18,18	13,3	144	99
13,21	41,20	23,7	20,11	144	99
625,538	0,2	333,186	0,0	309	99
629,580	0,1	354,200	0,0	318	99
805,726	0,2	433,250	0,0	318	99
41393,42386	0,3	15870,10694	0,0	3668	99
2,1	58,26	0,0	14,15	241	99
200,168	0,4	128,105	6,2	279	99
45,34	3,0	5,6	0,1	206	99
1211,979	0,1	679,430	0,0	121	99
491,358	0,1	254,147	0,0	168	99
2044,1256	65,38	1389,963	24,5	195	99
8,4	2,3	8,0	2,1	188	99
423,412	1,1	130,107	0,0	287	99
263,247	1,1	52,59	0,0	206	99
187,141	28,23	115,81	9,11	160	99
334,224	1,0	142,52	0,0	143	99
1,5	19,27	0,4	4,5	176	99
282,216	0,0	172,78	0,1	141	99
238,239	1,0	195,109	0,0	211	99
478,462	2,1	302,173	0,0	184	99
28972,26710	0,3	20287,12383	1,1	381	99
27,21	1,0	5,3	0,0	133	99
425,386	0,0	204,137	2,0	154	99
14037,11257	1,1	7858,4524	0,0	992	99
21,11	85,45	10,6	27,19	180	99
30,19	2,0	10,10	0,0	180	99
151,92	2,0	73,36	0,0	180	99
79,51	17,15	49,19	3,6	180	99
580,500	1,4	287,144	1,2	141	99
686,590	2,3	197,158	3,3	146	99
121,100	0,1	105,43	0,0	235	99
13,4	19,10	7,4	4,2	162	99
271,231	0,1	121,75	0,0	153	99
36,27	0,3	11,8	0,0	155	99
42,37	1,7	36,10	3,0	164	99
35,32	2,0	27,9	0,0	164	99
747,737	2,0	502,308	0,0	862	99
824,812	2,0	550,346	0,0	890	99
716,681	2,0	471,287	0,0	564	99
468,356	0,2	245,139	0,0	179	99
29,46	0,0	12,9	1,0	170	99
3124,2877	1,0	1599,986	0,0	311	99
453,374	51,51	282,137	20,20	140	99
163,148	0,0	83,56	0,1	267	99
262,191	7,4	108,53	2,0	182	99
212,133	0,0	78,58	2,0	172	99
5,11	0,2	4,4	0,0	292	99
137,120	9,3	94,46	0,2	213	99
63,58	1,0	48,33	0,0	187	99
411,263	2,0	187,63	0,0	228	99
1083,1229	0,1	490,324	0,0	153	99
561,500	7,9	307,203	2,0	317	99
204,141	0,0	103,58	3,0	184	99
0,2	4137,3935	0,0	2136,1314	144	99
485,412	0,0	271,127	0,1	158	99
83,56	0,0	42,20	1,0	168	99
267,205	4,0	99,58	0,0	154	99
42,28	45,31	21,19	26,10	170	99
36,30	30,27	20,17	18,12	170	99
71,50	45,31	40,32	26,10	142	99
52,37	30,27	29,19	18,12	142	99
284,290	0,2	137,98	0,0	202	99
669,703	2,0	243,243	1,0	222	99
653,650	8,0	269,270	6,0	218	99
401,423	26,24	138,120	7,14	145	99
0,0	36,28	0,1	15,9	252	99
110,94	0,1	21,8	0,0	245	99
109,67	0,3	33,28	3,0	205	99
182,197	4,2	107,61	2,1	190	99
726,522	5,1	543,330	2,1	158	99
1,2	278,246	0,0	124,85	218	99
8409,8922	0,0	4784,2949	0,1	222	99
7261,7377	0,4	3574,2904	3,0	156	99
75,70	5083,5259	56,37	2452,2049	172	99
13652,9350	1,0	7686,4059	0,0	228	99
25,22	254,249	3,9	135,112	193	99
